timestamp,channel,RMS,MAV,IEMG,WL,ZC,Peak,DAMV,ForcePercent,MNF,MDF,Peak_Freq,Total_Power,PowerBelow100Hz
1764769363.6305332,0,289.16949119635046,262.95150424082357,105180.60169632942,16077.297073203505,20,422.3776577067649,40.29397762707645,57.833898239270084,50.393020478591296,50.0,50.0,83849.74596853362,83575.26438520997
1764769363.6688566,0,289.10754341508385,262.9096850329094,105163.87401316376,16064.524087441489,20,422.3776577067649,40.261965131432305,57.82150868301677,50.427150344687526,50.0,50.0,83753.58696892802,83468.87771103765
1764769363.8056715,0,288.6416918622063,262.6206598735991,105048.26394943963,15991.21559021281,20,414.13056335002403,40.07823456193687,57.72833837244126,50.41703636666012,50.0,50.0,83157.23325317178,82887.22178231455
1764769363.9395204,0,288.8573147532463,262.67606183032353,105070.42473212941,16008.417110046943,20,414.13056335002403,40.12134614046853,57.771462950649266,50.35709986463729,50.0,50.0,83566.73166371447,83320.92141466583
1764769363.9766922,0,289.05379702546605,262.9456462684068,105178.25850736273,16017.789231953191,20,411.6089305194121,40.14483516780248,57.810759405093215,50.37260169633317,50.0,50.0,83652.98007287108,83405.62469805418
1764769364.0151958,0,289.0179369039892,262.8433170915767,105137.32683663067,16035.010181725753,20,414.8909224528203,40.18799544292169,57.803587380797836,50.36162310666038,50.0,50.0,83492.1819747037,83238.7354977504
1764769364.1529362,0,288.72176275428245,262.6166973007681,105046.67892030725,16033.52182588981,20,415.0140139713455,40.18426522779401,57.74435255085649,50.38006920127259,50.0,50.0,83524.5517696401,83280.18052834825
1764769364.1875422,0,288.7186869567481,262.5450418006753,105018.01672027011,16035.846865767808,20,418.23209947761507,40.19009239540804,57.743737391349626,50.42722502788833,50.0,50.0,83279.91257849867,82990.86452536
1764769364.2205312,0,289.04091876803585,262.8207296857202,105128.29187428809,16032.093675104354,20,421.1005982542704,40.180685902517176,57.80818375360717,50.470223343162765,50.0,50.0,83396.81845444448,83101.386849502
1764769364.2541497,0,288.88975022643206,262.69287054792534,105077.14821917014,16005.30769900238,20,421.1005982542704,40.11355313033178,57.77795004528641,50.45144605862796,50.0,50.0,83521.03891857862,83241.29786591377
1764769364.3927412,0,287.9358698230422,261.5307858505724,104612.31434022896,16047.004745292266,20,421.1005982542704,40.21805700574503,57.58717396460844,50.401679844018695,50.0,50.0,83357.58946161954,83089.24960696374
1764769364.43152,0,287.3962592380438,261.31952248072287,104527.80899228914,16008.302131094762,20,413.5385042937219,40.12105797266858,57.47925184760876,50.135330133551285,50.0,50.0,82165.82978584166,81885.81495171705
1764769364.4647937,0,287.4722734256648,261.3665505792708,104546.62023170831,16013.34576303863,20,413.5385042937219,40.133698654232155,57.494454685132965,50.153922569972586,50.0,50.0,82489.60427965589,82206.48886600371
1764769364.4996474,0,287.831072825388,261.627655976522,104651.0623906088,16032.675432595512,20,413.5385042937219,40.18214394134213,57.5662145650776,50.3925319869427,50.0,50.0,83141.10567486017,82878.67900807362
1764769364.6333575,0,288.3047705756171,262.2865750957192,104914.63003828767,15975.829179852106,20,412.61117030961964,40.03967212995515,57.66095411512342,50.330435248130755,50.0,50.0,83462.18145634078,83239.16260608518
1764769364.6687984,0,287.85434884116796,261.74856369452294,104699.42547780917,15984.059295852123,20,412.61117030961964,40.06029898709805,57.57086976823359,50.39352061394409,50.0,50.0,82762.13466906702,82494.11837875133
1764769364.8032353,0,287.4274685361711,261.59575855898146,104638.30342359259,15943.771107774835,20,411.6593509841383,39.95932608464871,57.48549370723421,50.34609086605985,50.0,50.0,82488.93592348623,82250.85998021101
1764769364.8403585,0,287.34688041546997,261.2673250930058,104506.93003720233,15945.93726806408,20,434.79085009049066,39.964755057804716,57.46937608309399,50.43464130400108,50.0,50.0,82729.81404822317,82439.23366094579
1764769364.8709698,0,287.7283097001962,261.7768248854789,104710.72995419156,15959.762255953057,20,434.79085009049066,39.999404150258286,57.54566194003924,50.3958136447358,50.0,50.0,82897.5735655158,82619.47364736913
