"type";"begin_time";"frequency";"count";"created with version";"exported with version";"last_name";"first_name";"born";"sex";"measurement_date";"record_name"
"record";"0,00000";"2000.4";"80560";"Noraxon myoRESEARCH Software 4.2.22";"4.2.22";"MyoMetrics Demo Record";"";"";"male";"2025-12-02T13:35:13.117+01:00";"Free Capture-2"

"time";"Activity";"Marker";"BICEPS BR. LT (uV)"
0,30245;;;-2,630681231
0,30295;;;-1,715098008
0,30345;;;-0,4943203775
0,30395;;;1,031651661
0,30445;;;2,252429292
0,30495;;;1,642040476
0,30545;;;1,031651661
0,30595;;;2,5576237
0,30645;;;5,304373369
0,30695;;;4,999178961
0,30745;;;1,947234884
0,30795;;;0,1160684379
0,30845;;;0,7264572533
0,30895;;;1,642040476
0,30944;;;0,1160684379
0,30994;;;-1,104709193
0,31044;;;-0,4943203775
0,31094;;;0,1160684379
0,31144;;;-0,4943203775
0,31194;;;-2,020292416
0,31244;;;-2,935875639
0,31294;;;-3,241070047
0,31344;;;-3,851458862
0,31394;;;-4,15665327
0,31444;;;-3,546264455
0,31494;;;-2,630681231
0,31544;;;-2,935875639
0,31594;;;-3,546264455
0,31644;;;-3,241070047
0,31694;;;-2,630681231
0,31744;;;-2,325486824
0,31794;;;-2,325486824
0,31844;;;-1,104709193
0,31894;;;-0,1891259698
0,31944;;;-0,7995147852
0,31994;;;-2,020292416
0,32044;;;-2,935875639
0,32094;;;-3,546264455
0,32144;;;-3,546264455
0,32194;;;-2,630681231
0,32244;;;-1,409903601
0,32294;;;-0,7995147852
0,32344;;;-1,715098008
0,32394;;;-2,935875639
0,32444;;;-3,241070047
0,32494;;;-3,241070047
0,32544;;;-3,241070047
0,32594;;;-2,020292416
0,32644;;;0,1160684379
0,32694;;;1,336846069
0,32744;;;0,4212628456
0,32794;;;-0,1891259698
0,32844;;;0,1160684379
0,32894;;;1,031651661
0,32944;;;0,7264572533
0,32994;;;0,4212628456
0,33044;;;1,031651661
0,33094;;;1,031651661
0,33144;;;0,1160684379
0,33194;;;0,1160684379
0,33244;;;1,642040476
0,33294;;;2,862818107
0,33344;;;1,947234884
0,33394;;;0,1160684379
0,33444;;;0,1160684379
0,33494;;;1,642040476
0,33544;;;1,947234884
0,33594;;;0,7264572533
0,33644;;;0,1160684379
0,33694;;;-0,4943203775
0,33744;;;-2,020292416
0,33794;;;-3,241070047
0,33844;;;-2,325486824
0,33894;;;0,1160684379
0,33944;;;1,336846069
0,33994;;;0,1160684379
0,34044;;;-1,409903601
0,34094;;;-1,409903601
0,34144;;;-0,7995147852
0,34194;;;-0,7995147852
0,34244;;;-1,409903601
0,34294;;;-1,715098008
0,34344;;;-1,104709193
0,34394;;;0,7264572533
0,34444;;;2,862818107
0,34494;;;3,473206923
0,34544;;;2,5576237
0,34594;;;1,336846069
0,34644;;;1,642040476
0,34694;;;2,862818107
0,34744;;;2,5576237
0,34794;;;0,7264572533
0,34844;;;-0,1891259698
0,34894;;;0,1160684379
0,34944;;;0,7264572533
0,34994;;;1,031651661
0,35044;;;1,642040476
0,35094;;;2,252429292
0,35144;;;2,862818107
0,35194;;;2,252429292
0,35244;;;1,336846069
0,35294;;;0,7264572533
0,35344;;;0,7264572533
0,35394;;;1,336846069
0,35444;;;2,5576237
0,35494;;;3,473206923
0,35544;;;3,168012515
0,35594;;;2,252429292
0,35644;;;1,336846069
0,35694;;;1,336846069
0,35744;;;0,4212628456
0,35794;;;-1,409903601
0,35844;;;-3,241070047
0,35894;;;-3,851458862
0,35944;;;-3,546264455
0,35994;;;-3,241070047
0,36044;;;-3,241070047
0,36094;;;-2,935875639
0,36144;;;-2,325486824
0,36194;;;-2,630681231
0,36244;;;-3,241070047
0,36294;;;-2,325486824
0,36344;;;-0,1891259698
0,36394;;;0,1160684379
0,36444;;;-0,1891259698
0,36494;;;-0,1891259698
0,36544;;;1,031651661
0,36593;;;2,252429292
0,36643;;;1,947234884
0,36693;;;1,642040476
0,36743;;;3,168012515
0,36793;;;4,999178961
0,36843;;;4,999178961
0,36893;;;3,473206923
0,36943;;;3,473206923
0,36993;;;4,693984553
0,37043;;;5,304373369
0,37093;;;5,304373369
0,37143;;;5,609567777
0,37193;;;5,914762184
0,37243;;;4,999178961
0,37293;;;2,862818107
0,37343;;;1,947234884
0,37393;;;3,168012515
0,37443;;;4,083595738
0,37493;;;3,168012515
0,37543;;;2,5576237
0,37593;;;2,862818107
0,37643;;;3,168012515
0,37693;;;2,5576237
0,37743;;;1,642040476
0,37793;;;1,947234884
0,37843;;;2,862818107
0,37893;;;2,5576237
0,37943;;;1,336846069
0,37993;;;0,1160684379
0,38043;;;-1,104709193
0,38093;;;-1,715098008
0,38143;;;-1,409903601
0,38193;;;-0,7995147852
0,38243;;;-1,104709193
0,38293;;;-1,715098008
0,38343;;;-1,409903601
0,38393;;;0,1160684379
0,38443;;;0,4212628456
0,38493;;;0,1160684379
0,38543;;;0,4212628456
0,38593;;;1,947234884
0,38643;;;2,252429292
0,38693;;;0,7264572533
0,38743;;;-0,4943203775
0,38793;;;0,1160684379
0,38843;;;1,336846069
0,38893;;;1,031651661
0,38943;;;0,1160684379
0,38993;;;0,1160684379
0,39043;;;1,031651661
0,39093;;;0,7264572533
0,39143;;;-0,7995147852
0,39193;;;-1,104709193
0,39243;;;0,1160684379
0,39293;;;1,031651661
0,39343;;;1,031651661
0,39393;;;0,4212628456
0,39443;;;0,4212628456
0,39493;;;0,4212628456
0,39543;;;0,1160684379
0,39593;;;-1,104709193
0,39643;;;-1,715098008
0,39693;;;-1,715098008
0,39743;;;-1,715098008
0,39793;;;-2,325486824
0,39843;;;-2,935875639
0,39893;;;-2,630681231
0,39943;;;-2,325486824
0,39993;;;-2,020292416
0,40043;;;-2,325486824
0,40093;;;-2,325486824
0,40143;;;-1,104709193
0,40193;;;-0,1891259698
0,40243;;;-0,1891259698
0,40293;;;-1,409903601
0,40343;;;-2,630681231
0,40393;;;-3,241070047
0,40443;;;-3,241070047
0,40493;;;-2,935875639
0,40543;;;-2,325486824
0,40593;;;-1,104709193
0,40643;;;0,7264572533
0,40693;;;2,252429292
0,40743;;;2,252429292
0,40793;;;1,336846069
0,40843;;;0,7264572533
0,40893;;;0,4212628456
0,40943;;;0,4212628456
0,40993;;;0,1160684379
0,41043;;;0,7264572533
0,41093;;;1,642040476
0,41143;;;1,642040476
0,41193;;;0,7264572533
0,41243;;;0,4212628456
0,41293;;;1,642040476
0,41343;;;2,5576237
0,41393;;;2,5576237
0,41443;;;1,642040476
0,41493;;;0,7264572533
0,41543;;;-0,1891259698
0,41593;;;-1,715098008
0,41643;;;-2,630681231
0,41693;;;-2,630681231
0,41743;;;-2,630681231
0,41793;;;-3,241070047
0,41843;;;-3,546264455
0,41893;;;-2,630681231
0,41943;;;-1,409903601
0,41993;;;-1,409903601
0,42043;;;-1,715098008
0,42093;;;-1,104709193
0,42143;;;0,1160684379
0,42192;;;0,1160684379
0,42242;;;-0,7995147852
0,42292;;;-1,104709193
0,42342;;;-0,1891259698
0,42392;;;0,4212628456
0,42442;;;0,4212628456
0,42492;;;0,1160684379
0,42542;;;-0,4943203775
0,42592;;;-1,715098008
0,42642;;;-3,546264455
0,42692;;;-3,546264455
0,42742;;;-2,020292416
0,42792;;;-0,7995147852
0,42842;;;-0,7995147852
0,42892;;;-1,104709193
0,42942;;;0,1160684379
0,42992;;;0,4212628456
0,43042;;;0,4212628456
0,43092;;;0,7264572533
0,43142;;;1,947234884
0,43192;;;2,5576237
0,43242;;;1,947234884
0,43292;;;1,336846069
0,43342;;;3,168012515
0,43392;;;4,388790146
0,43442;;;2,252429292
0,43492;;;-1,104709193
0,43542;;;-1,715098008
0,43592;;;0,1160684379
0,43642;;;1,642040476
0,43692;;;0,7264572533
0,43742;;;0,1160684379
0,43792;;;0,1160684379
0,43842;;;-0,4943203775
0,43892;;;-1,715098008
0,43942;;;-2,630681231
0,43992;;;-1,409903601
0,44042;;;-0,1891259698
0,44092;;;0,1160684379
0,44142;;;0,7264572533
0,44192;;;1,336846069
0,44242;;;1,336846069
0,44292;;;1,642040476
0,44342;;;3,168012515
0,44392;;;5,914762184
0,44442;;;6,525151
0,44492;;;4,693984553
0,44542;;;3,168012515
0,44592;;;3,473206923
0,44642;;;4,083595738
0,44692;;;3,168012515
0,44742;;;1,642040476
0,44792;;;1,642040476
0,44842;;;1,947234884
0,44892;;;0,4212628456
0,44942;;;-1,409903601
0,44992;;;-0,4943203775
0,45042;;;2,252429292
0,45092;;;4,999178961
0,45142;;;5,914762184
0,45192;;;6,219956592
0,45242;;;6,830345407
0,45292;;;6,525151
0,45342;;;5,304373369
0,45392;;;4,693984553
0,45442;;;4,999178961
0,45492;;;4,999178961
0,45542;;;4,083595738
0,45592;;;2,862818107
0,45642;;;1,947234884
0,45692;;;1,031651661
0,45742;;;0,1160684379
0,45792;;;-0,1891259698
0,45842;;;0,1160684379
0,45892;;;0,1160684379
0,45942;;;-1,104709193
0,45992;;;-2,325486824
0,46042;;;-2,935875639
0,46092;;;-2,325486824
0,46142;;;-1,409903601
0,46192;;;-0,4943203775
0,46242;;;1,031651661
0,46292;;;2,5576237
0,46342;;;1,947234884
0,46392;;;0,1160684379
0,46442;;;-1,409903601
0,46492;;;-0,4943203775
0,46542;;;1,336846069
0,46592;;;2,862818107
0,46642;;;3,77840133
0,46692;;;4,388790146
0,46742;;;3,473206923
0,46792;;;1,336846069
0,46842;;;-0,7995147852
0,46892;;;-1,409903601
0,46942;;;-0,1891259698
0,46992;;;0,1160684379
0,47042;;;0,1160684379
0,47092;;;0,1160684379
0,47142;;;1,336846069
0,47192;;;1,642040476
0,47242;;;0,4212628456
0,47292;;;-0,1891259698
0,47342;;;0,1160684379
0,47392;;;0,7264572533
0,47442;;;1,336846069
0,47492;;;1,031651661
0,47542;;;0,1160684379
0,47592;;;-1,104709193
0,47642;;;-2,935875639
0,47692;;;-3,546264455
0,47742;;;-2,020292416
0,47792;;;-0,4943203775
0,47841;;;-0,7995147852
0,47891;;;-2,935875639
0,47941;;;-4,461847678
0,47991;;;-4,461847678
0,48041;;;-3,241070047
0,48091;;;-2,935875639
0,48141;;;-2,630681231
0,48191;;;-2,020292416
0,48241;;;-1,409903601
0,48291;;;-1,409903601
0,48341;;;-1,715098008
0,48391;;;-1,715098008
0,48441;;;-1,409903601
0,48491;;;-1,104709193
0,48541;;;-0,1891259698
0,48591;;;0,7264572533
0,48641;;;1,031651661
0,48691;;;0,1160684379
0,48741;;;-1,409903601
0,48791;;;-0,7995147852
0,48841;;;1,336846069
0,48891;;;1,947234884
0,48941;;;0,1160684379
0,48991;;;-1,409903601
0,49041;;;-0,7995147852
0,49091;;;0,1160684379
0,49141;;;-0,1891259698
0,49191;;;-2,020292416
0,49241;;;-2,935875639
0,49291;;;-2,630681231
0,49341;;;-2,630681231
0,49391;;;-3,241070047
0,49441;;;-2,935875639
