"type";"begin_time";"frequency";"count";"created with version";"exported with version";"last_name";"first_name";"born";"sex";"measurement_date";"record_name"
"record";"0,00000";"2000.4";"42520";"Noraxon myoRESEARCH Software 4.2.22";"4.2.22";"MyoMetrics Demo Record";"";"";"male";"2025-12-02T11:31:19.387+01:00";"Free Capture"

"time";"Activity";"Marker";"BICEPS BR. LT (uV)"
0,30245;;;-1,743161862
0,30295;;;4,6659207
0,30345;;;9,549031223
0,30395;;;15,34772497
0,30445;;;23,58797398
0,30495;;;29,99705654
0,30545;;;29,99705654
0,30595;;;26,63991805
0,30645;;;25,72433483
0,30695;;;24,80875161
0,30745;;;21,45161312
0,30795;;;19,01005786
0,30845;;;20,84122431
0,30895;;;22,06200194
0,30944;;;17,48408582
0,30994;;;10,76980885
0,31044;;;8,023059185
0,31094;;;7,717864777
0,31144;;;4,6659207
0,31194;;;0,08800458433
0,31244;;;-2,658745085
0,31294;;;-6,01588357
0,31344;;;-14,25613258
0,31394;;;-24,02235362
0,31444;;;-29,51585296
0,31494;;;-31,95740822
0,31544;;;-34,70415789
0,31594;;;-36,23012993
0,31644;;;-32,56779704
0,31694;;;-28,60026974
0,31744;;;-28,90546415
0,31794;;;-30,43143619
0,31844;;;-27,68468652
0,31894;;;-23,71715922
0,31944;;;-23,1067704
0,31994;;;-22,19118718
0,32044;;;-17,00288225
0,32094;;;-11,81457732
0,32144;;;-11,50938291
0,32194;;;-10,89899409
0,32244;;;-4,489911531
0,32294;;;3,445143069
0,32344;;;7,717864777
0,32394;;;12,29578089
0,32444;;;22,36719635
0,32494;;;29,69186213
0,32544;;;26,63991805
0,32594;;;22,06200194
0,32644;;;29,38666772
0,32694;;;40,98405522
0,32744;;;39,76327759
0,32794;;;25,11394602
0,32844;;;14,73733615
0,32894;;;15,34772497
0,32944;;;17,78928023
0,32994;;;14,12694734
0,33044;;;9,243836815
0,33094;;;8,023059185
0,33144;;;7,412670369
0,33194;;;3,750337477
0,33244;;;-0,8275786388
0,33294;;;-6,01588357
0,33344;;;-13,64574376
0,33394;;;-21,27560395
0,33444;;;-25,85352007
0,33494;;;-27,37949211
0,33544;;;-29,51585296
0,33594;;;-30,73663059
0,33644;;;-27,98988092
0,33694;;;-24,02235362
0,33744;;;-23,41196481
0,33794;;;-23,1067704
0,33844;;;-20,05482632
0,33894;;;-16,69768784
0,33944;;;-16,69768784
0,33994;;;-16,08729902
0,34044;;;-10,28860528
0,34094;;;-4,489911531
0,34144;;;-4,184717123
